ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2
COMMUNE_0000000009736598;28377;28;24;200040277;SOREL MOUSSEL;1798;29;2182
COMMUNE_0000000009734802;67029;67;44;200067841;BERG;367;NA;NA
COMMUNE_0000000009745730;18051;18;24;200066330;CHAPELOTTE;158;4;965
COMMUNE_0000000009739914;67486;67;44;200030526;SUNDHOUSE;1819;NA;NA
COMMUNE_0000000009750609;16142;16;75;200043016;FORET DE TESSE;190;1;1083
COMMUNE_0000000009762472;64354;64;75;246400337;LOUVIE SOUBIRON;120;NA;NA
COMMUNE_0000000009733465;60679;60;32;246000871;VILLENEUVE SOUS THURY;163;6;2142
COMMUNE_0000000009747066;36152;36;24;243600236;PAUDY;464;2;795
COMMUNE_0000000009754256;43063;43;84;200073393;CHASSAGNES;159;3;1210
COMMUNE_0000000009728476;59635;59;32;200068500;WAMBAIX;380;1;1580
COMMUNE_0000000009761556;65340;65;76;200069300;ORLEIX;2123;4;1871
COMMUNE_0000000009758124;30115;30;76;200034379;FONTARECHES;261;5;2306
COMMUNE_0000000009759547;32251;32;76;200066926;MERENS;62;NA;NA
COMMUNE_0000000009758688;6066;6;93;200030195;GILETTE;1566;17;2742
COMMUNE_0000000009749658;87080;87;75;200071942;JOUAC;186;3;1191
COMMUNE_0000000009751910;17239;17;75;200041689;MONS;436;NA;NA
COMMUNE_0000000009731781;76285;76;28;200070449;FRESNE LE PLAN;628;2;1877
COMMUNE_0000000009727435;59266;59;32;200041960;GONDECOURT;4004;47;2398
COMMUNE_0000000009759321;32052;32;76;243200607;BEZOLLES;140;2;689
COMMUNE_0000000009754025;43189;43;84;200073419;SAINT GEORGES LAGRICOL;533;1;791
COMMUNE_0000000009727815;59227;59;32;245901152;FENAIN;5323;47;1572
COMMUNE_0000000009736795;67556;67;44;200068864;ZEINHEIM;201;NA;NA
COMMUNE_0000000009727163;59636;59;32;245900410;WAMBRECHIES;10539;139;2830
COMMUNE_0000000009729300;76133;76;28;200069839;BOURG DUN;426;4;1513
COMMUNE_0000000009727338;59360;59;32;245900410;LOOS;22076;247;2172
COMMUNE_0000000009734276;67099;67;44;200067841;DOMFESSEL;290;NA;NA
COMMUNE_0000000009729296;76515;76;28;200068534;QUIBERVILLE;550;10;2205
COMMUNE_0000000009735394;55108;55;44;200066140;CHAUMONT SUR AIRE;133;NA;NA
COMMUNE_0000000009754989;33445;33;75;200070092;SAINT MARTIN DU BOIS;856;7;1519
COMMUNE_0000000009743147;52354;52;44;200070332;NOIDANT CHATENOY;82;NA;NA
COMMUNE_0000000009739350;28148;28;24;200058360;FAVRIL;358;6;1171
COMMUNE_0000000009763270;2B222;2B;94;200073252;PIE D OREZZA;36;NA;NA
COMMUNE_0000000009756787;33111;33;75;200044394;CAUDROT;1211;23;1205
COMMUNE_0000000009730407;76328;76;28;200070449;GRIGNEUSEVILLE;360;3;2020
COMMUNE_0000000009750271;42157;42;84;200035731;NOAILLY;805;11;1055
COMMUNE_0000000009751773;69177;69;84;246900625;SOURCIEUX LES MINES;2013;18;2690
COMMUNE_0000000009738406;78209;78;11;200073344;EMANCE;879;10;2984
COMMUNE_0000000009730534;55377;55;44;200066132;NEPVANT;85;NA;NA
COMMUNE_0000000009760609;13046;13;93;200054807;GREASQUE;4217;36;4243
COMMUNE_0000000009755810;24027;24;75;200034833;BAYAC;350;8;1241
COMMUNE_0000000009745762;37018;37;24;243700754;BALLAN MIRE;7943;101;2483
COMMUNE_0000000009754715;19004;19;75;200066751;ALBUSSAC;722;9;821
COMMUNE_0000000009735838;57349;57;44;245701206;JALLAUCOURT;162;NA;NA
COMMUNE_0000000009728698;80566;80;32;200070951;FIEFFES MONTRELET;320;3;1126
COMMUNE_0000000009730175;50096;50;28;200067205;CANTELOUP;215;1;522
COMMUNE_0000000009749336;1196;1;84;200071751;JAYAT;1166;6;1796
COMMUNE_0000000009740389;88041;88;44;200068369;BAZEGNEY;113;NA;NA
COMMUNE_0000000009760843;64051;64;75;200067106;ARRAUTE CHARRITTE;385;NA;NA
COMMUNE_0000000009759376;40328;40;75;244000865;VIEUX BOUCAU LES BAINS;1606;83;3936
COMMUNE_0000000009752244;38050;38;84;200068542;BOUCHAGE;624;NA;NA
COMMUNE_0000000009741905;45307;45;24;200067668;SELLE SUR LE BIED;1031;15;1365
COMMUNE_0000000009732698;14495;14;28;200065597;PERIERS SUR LE DAN;488;NA;NA
COMMUNE_0000000009733265;57294;57;44;200069441;HANVILLER;211;NA;NA
COMMUNE_0000000009738027;61464;61;28;200035111;SEES;4182;21;1067
COMMUNE_0000000009756738;47109;47;75;200036523;GAVAUDUN;280;2;1754
COMMUNE_0000002200276646;81233;81;76;200034049;TERRE DE BANCALIE;1696;9;1534
COMMUNE_0000000009752774;38498;38;84;243800604;SUCCIEU;733;1;2143
COMMUNE_0000002200336490;89197;89;27;200039709;GUILLON TERRE PLAINE;770;13;1224
COMMUNE_0000000009744870;41167;41;24;200030385;VEUZAIN SUR LOIRE;3556;48;1308
COMMUNE_0000000009754360;17055;17;75;200041523;BOSCAMNANT;385;3;1061
COMMUNE_0000000009731730;60215;60;32;246000376;ERQUERY;618;3;1899
COMMUNE_0000000009758687;6075;6;93;200030195;LEVENS;4703;51;3427
COMMUNE_0000000009755792;24577;24;75;200027217;VEZAC;620;6;1600
COMMUNE_0000000009740780;88001;88;44;200068369;ABLEUVENETTES;68;2;814
COMMUNE_0000000009760819;64541;64;75;200039204;URDES;305;NA;NA
COMMUNE_0000000009734448;2595;2;32;200072031;PASSY SUR MARNE;129;NA;NA
COMMUNE_0000000009760830;64428;64;75;200067288;ORRIULE;135;NA;NA
COMMUNE_0000000009754678;15229;15;84;200066660;SOULAGES;80;NA;NA
COMMUNE_0000000009762990;65171;65;76;246500573;ESTARVIELLE;34;NA;NA
COMMUNE_0000000009754832;26088;26;84;200068781;CHATUZANGE LE GOUBET;5413;22;2247
COMMUNE_0000000009744734;70560;70;27;247000706;VILLERS BOUTON;160;1;1083
COMMUNE_0000000009752319;63216;63;84;200067627;MAUZUN;113;3;1334
COMMUNE_0000000009744668;68243;68;44;200066041;OBERLARG;137;NA;NA
COMMUNE_0000000009735392;55177;55;44;200066140;ERIZE LA PETITE;59;NA;NA
COMMUNE_0000000009750475;1319;1;84;200069193;RELEVANT;463;3;2324
COMMUNE_0000000009740860;10173;10;44;200069250;ISLE AUMONT;480;5;1620
COMMUNE_0000000009748438;85236;85;52;248500530;SAINT JULIEN DES LANDES;1713;32;1786
COMMUNE_0000000009752274;69268;69;84;246900757;VOURLES;3375;38;3783
COMMUNE_0000000009734182;14672;14;28;200069524;VAL DE DROME;847;NA;NA
COMMUNE_0000000009756717;46323;46;76;244600482;USSEL;90;1;583
COMMUNE_0000000009748597;86239;86;75;200069854;SAINTE RADEGONDE;167;4;1079
COMMUNE_0000000009738791;77418;77;11;200037133;SAINT LOUP DE NAUD;884;12;1655
COMMUNE_0000000009727574;62846;62;32;200072460;VERMELLES;4718;15;1451
COMMUNE_0000000009745853;25218;25;27;242504181;EPENOUSE;148;NA;NA
COMMUNE_0000002200276520;27541;27;28;200066017;MESNIL SAINT JEAN;202;NA;NA
COMMUNE_0000000009734347;57030;57;44;200070738;ARRY;545;NA;NA
COMMUNE_0000000009745547;25356;25;27;200023075;MAICHE;4296;23;1895
COMMUNE_0000000009743757;68068;68;44;200066033;DANNEMARIE;2259;NA;NA
COMMUNE_0000000009745551;25588;25;27;200023075;VAUCLUSE;120;1;2053
COMMUNE_0000000009752845;63174;63;84;200070761;GRANDVAL;114;1;463
COMMUNE_0000000009750427;74177;74;84;247400112;MENTHONNEX EN BORNES;1075;2;2748
COMMUNE_0000000009755195;33052;33;75;200070092;BILLAUX;1212;20;1791
COMMUNE_0000000009762623;65371;65;76;200070811;PRECHAC;227;NA;NA
COMMUNE_0000000009734664;14245;14;28;241400514;ERNES;328;NA;NA
COMMUNE_0000000009745609;70060;70;27;200041887;BEAUMOTTE LES PIN;302;3;1802
COMMUNE_0000000009737333;54250;54;44;200070589;HARAUCOURT;724;5;1717
COMMUNE_0000000009757968;30231;30;76;200034601;SAINT ANDRE DE VALBORGNE;396;7;1182
COMMUNE_0000000009760415;81179;81;76;243100567;MONTGEY;291;2;1308
COMMUNE_0000000009761144;83106;83;93;200068104;ROCBARON;4925;41;2846
COMMUNE_0000000009736398;55426;55;44;200033025;RESSON;393;NA;NA
COMMUNE_0000000009754455;43230;43;84;200073419;SAINT VINCENT;1000;4;1106
COMMUNE_0000000009749073;39274;39;27;200026573;LAJOUX;250;2;2043
COMMUNE_0000000009747970;18199;18;24;200027076;SAINT BAUDEL;248;3;947
COMMUNE_0000000009741971;72373;72;52;200072692;VIBRAYE;2576;24;1031
COMMUNE_0000000009742464;52135;52;44;200070332;COIFFY LE BAS;92;NA;NA
COMMUNE_0000000009734866;54431;54;44;200041515;PONT MOUSSON;14404;128;1580
COMMUNE_0000000009731557;54436;54;44;200070290;PREUTIN HIGNY;136;1;1262
COMMUNE_0000000009727267;59180;59;32;200040947;DOULIEU;1462;13;2025
COMMUNE_0000000009743591;45175;45;24;200005932;JOUY LE POTIER;1353;14;2124
COMMUNE_0000000009743827;70163;70;27;247000011;COLOMBIER;449;1;1273
COMMUNE_0000000009733284;57752;57;44;200070746;WOUSTVILLER;3194;NA;NA
COMMUNE_0000000009763364;66008;66;76;200043602;ARGELES SUR MER;10434;42;3006
COMMUNE_0000000009744511;21490;21;27;242101434;POISEUL LA VILLE ET LAPERRIERE;163;NA;NA
COMMUNE_0000000009743500;52043;52;44;200070332;BELMONT;57;NA;NA
COMMUNE_0000000009757008;33251;33;75;200043974;LOUCHATS;726;7;1864
COMMUNE_0000000009762895;2B333;2B;94;200073120;VALLECALLE;138;NA;NA
COMMUNE_0000000009741735;35069;35;53;243500659;CHATEAUGIRON;9798;133;2246
COMMUNE_0000000009752458;73049;73;84;247300676;BONVILLARET;141;1;2760
COMMUNE_0000000009750021;71200;71;27;247103864;FLEURY LA MONTAGNE;685;4;1040
COMMUNE_0000000009762148;9224;9;76;200066223;PAILHES;474;14;1288
COMMUNE_0000000009752018;69094;69;84;246900724;GREZIEU LA VARENNE;5629;68;3506
COMMUNE_0000000009751794;42173;42;84;244200614;POMMIERS;361;2;903
COMMUNE_0000000009735523;78311;78;11;200058519;HOUILLES;31689;552;4989
COMMUNE_0000000009743818;70537;70;27;200041861;VELLEMINFROY;301;1;938
COMMUNE_0000000009729896;8158;8;44;200041630;ETREPIGNY;285;6;1092
COMMUNE_0000000009758115;30331;30;76;200034692;TRESQUES;1803;15;1883
COMMUNE_0000000009730636;60340;60;32;246000855;LAGNY;530;1;549
COMMUNE_0000000009730461;76603;76;28;247600505;SAINT MACLOU LA BRIERE;485;8;1706
COMMUNE_0000000009741043;35081;35;53;243500139;CLAYES;858;5;1869
COMMUNE_0000000009759156;83013;83;93;248300493;BASTIDE;199;3;2199
COMMUNE_0000000009739311;91247;91;11;249100595;FORET LE ROI;523;4;2196
COMMUNE_0000000009736905;55581;55;44;200066157;WILLERONCOURT;107;NA;NA
COMMUNE_0000000009738000;28316;28;24;200069912;ROHAIRE;129;3;1271
COMMUNE_0000000009739293;77412;77;11;200072346;SAINT GERMAIN SUR ECOLE;358;5;2363
COMMUNE_0000000009759690;34188;34;76;200017341;OLMET ET VILLECUN;172;1;1300
COMMUNE_0000000009750137;79170;79;75;200041317;MAUZE SUR LE MIGNON;2788;34;1239
COMMUNE_0000000009762552;9154;9;76;200067940;LARBONT;54;1;1088
COMMUNE_0000000009747944;58250;58;27;200067700;SAINT LEGER DES VIGNES;1901;28;959
COMMUNE_0000000009753856;19024;19;75;200066603;BEYSSAC;623;3;1801
COMMUNE_0000000009743120;70228;70;27;200041879;FAVERNEY;953;7;605
COMMUNE_0000000009728088;62677;62;32;200044030;QUESNOY EN ARTOIS;350;3;1465
COMMUNE_0000000009737977;28094;28;24;200069953;CHAUDON;1680;26;1811
COMMUNE_0000000009731858;14204;14;28;200066801;CRICQUEVILLE EN BESSIN;193;1;1675
COMMUNE_0000000009737642;50543;50;28;200069425;SAINT QUENTIN SUR LE HOMME;1272;9;1575
COMMUNE_0000000009759087;32066;32;76;243200391;BRUGNENS;258;1;1844
COMMUNE_0000000009737281;67525;67;44;200068864;WESTHOFFEN;1659;NA;NA
COMMUNE_0000000009740276;35171;35;53;200038990;MEDREAC;1818;19;1246
COMMUNE_0000000009728144;59259;59;32;200043321;GHISSIGNIES;525;5;1311
COMMUNE_0000000009728230;62063;62;32;200069482;AVESNES LE COMTE;1951;20;1233
COMMUNE_0000000009735968;77472;77;11;200072544;TRETOIRE;482;5;2168
COMMUNE_0000000009751763;69034;69;84;200046977;CALUIRE ET CUIRE;42915;516;3770
COMMUNE_0000000009749909;17158;17;75;200041499;FERRIERES;877;12;1822
COMMUNE_0000000009729868;8281;8;44;240800847;MATTON ET CLEMENCY;460;NA;NA
COMMUNE_0000000009738229;54559;54;44;200067643;VELLE SUR MOSELLE;285;4;1666
COMMUNE_0000000009736410;55427;55;44;245501184;REVIGNY SUR ORNAIN;2860;9;967
COMMUNE_0000000009753135;19275;19;75;200066744;USSEL;9782;79;1031
COMMUNE_0000000009753683;17204;17;75;200041523;LEOVILLE;317;1;1351
COMMUNE_0000000009745728;18144;18;24;200069227;MENETOU RATEL;492;3;1141
COMMUNE_0000000009747245;21032;21;27;200006682;AUBIGNY LA RONCE;166;NA;NA
COMMUNE_0000000009731016;60119;60;32;246000772;CAMBRONNE LES RIBECOURT;1953;19;2095
COMMUNE_0000000009731266;8035;8;44;240800920;AUTRUCHE;67;NA;NA
COMMUNE_0000000009749007;86083;86;75;200069854;COULOMBIERS;1159;10;1536
COMMUNE_0000000009740749;88256;88;44;200042000;JUSSARUPT;272;2;1747
COMMUNE_0000000009751233;69026;69;84;200040574;BREUIL;524;6;1945
COMMUNE_0000000009747340;37035;37;24;200072668;BRAYE SOUS FAYE;325;2;1093
COMMUNE_0000000009740020;88270;88;44;200068559;LIFFOL LE GRAND;2154;19;726
COMMUNE_0000000009745216;44163;44;52;244400552;VAIR SUR LOIRE;4624;64;1514
COMMUNE_0000000009762165;31059;31;76;200073146;BELBEZE EN COMMINGES;111;2;1294
COMMUNE_0000000009737206;22177;22;53;200069086;PLEGUIEN;1323;9;1698
COMMUNE_0000000009758940;4148;4;93;200068625;PEYROULES;234;5;1437
COMMUNE_0000000009750055;3280;3;84;200071082;TERJAT;207;NA;NA
COMMUNE_0000000009733980;95026;95;11;200073013;ASNIERES SUR OISE;2661;53;2686
COMMUNE_0000000009760451;31424;31;76;243100781;PLAISANCE DU TOUCH;18250;109;2632
COMMUNE_0000000009760867;83093;83;93;200068104;PLAN D AUPS SAINTE BAUME;2113;14;2791
COMMUNE_0000000009758721;84114;84;93;200040624;SAINT PANTALEON;211;NA;NA
COMMUNE_0000000009759804;32378;32;76;200035632;SAINT GERME;495;1;1544
COMMUNE_0000000009760216;31557;31;76;243100518;TOURNEFEUILLE;26436;181;2949
COMMUNE_0000000009745267;25476;25;27;242504371;RAHON;128;NA;NA
COMMUNE_0000000009741487;88442;88;44;200071157;SAPOIS;643;4;1030
COMMUNE_0000000009729769;76411;76;28;200069722;MARQUES;229;1;1144
COMMUNE_0000000009735452;2664;2;32;200072031;ROZOY BELLEVALLE;113;4;1435
COMMUNE_0000000009744248;89030;89;27;200067080;BAZARNES;429;8;927
COMMUNE_0000000009729247;80269;80;32;200071181;EPAUMESNIL;132;1;917
COMMUNE_0000000009735449;2590;2;32;200072031;PARGNY LA DHUYS;173;4;1299
COMMUNE_0000000009755980;48058;48;76;200069144;FAGE MONTIVERNOUX;156;1;1944
COMMUNE_0000000009750708;1157;1;84;200042497;FAREINS;2203;6;2347
COMMUNE_0000000009733664;14101;14;28;200065597;BRETTEVILLE SUR ODON;3759;4;2441
COMMUNE_0000000009763194;2B255;2B;94;200073252;QUERCITELLO;45;NA;NA
COMMUNE_0000000009745160;37043;37;24;200043065;CANGEY;1068;8;1515
COMMUNE_0000000009751814;63194;63;84;246301097;LEMPTY;389;1;1427
COMMUNE_0000000009730991;2159;2;32;200071769;CHAMPS;281;2;1113
COMMUNE_0000000009753203;17066;17;75;200041523;BRIE SOUS ARCHIAC;240;1;1322
COMMUNE_0000000009727330;59256;59;32;245900410;FRETIN;3379;44;2311
COMMUNE_0000000009759928;34252;34;76;200042646;SAINT ETIENNE ESTRECHOUX;267;4;528
COMMUNE_0000000009737794;54432;54;44;245400171;PONT SAINT VINCENT;1901;36;1338
COMMUNE_0000000009727475;62508;62;32;200072460;LIERES;382;1;705
COMMUNE_0000000009763181;2B242;2B;94;200034205;POGGIO MEZZANA;663;NA;NA
COMMUNE_0000000009754795;33297;33;75;243301389;MOULIS EN MEDOC;1806;26;1911
COMMUNE_0000000009737058;78310;78;11;247800550;HOUDAN;3627;60;2853
COMMUNE_0000000009728892;76644;76;28;247600588;SAINT REMY BOSCROCOURT;803;3;1312
COMMUNE_0000000009753667;16334;16;75;200070282;SAINT MARTIAL;134;2;1091
COMMUNE_0000000009759923;34053;34;76;200042646;CARLENCAS ET LEVAS;129;1;433
COMMUNE_0000000009745026;70466;70;27;200036549;SAINT LOUP NANTOUARD;115;NA;NA
COMMUNE_0000000009761731;31406;31;76;200068815;PALAMINY;804;7;1120
COMMUNE_0000000009737950;91339;91;11;200056232;LINAS;6882;81;3123
COMMUNE_0000000009759575;40240;40;75;200030435;RENUNG;537;5;1123
COMMUNE_0000000009757648;48088;48;76;200069151;MALENE;143;4;1474
COMMUNE_0000000009728806;80014;80;32;200037059;AIZECOURT LE BAS;57;NA;NA
COMMUNE_0000000009746599;37111;37;24;200071587;GENILLE;1526;25;1275
COMMUNE_0000000009756939;46112;46;76;200023737;FRANCOULES;222;NA;NA
COMMUNE_0000000009736576;78443;78;11;247800618;NEAUPHLE LE VIEUX;953;13;3351
COMMUNE_0000000009741521;88123;88;44;200068773;DAMBLAIN;254;3;747
COMMUNE_0000000009762675;11129;11;76;200043776;ESPERAZA;1934;25;1043
COMMUNE_0000000009727069;62716;62;32;200072478;RODELINGHEM;539;6;1441
COMMUNE_0000000009738307;10004;10;44;200071777;ALLIBAUDIERES;212;NA;NA
COMMUNE_0000000009737290;57461;57;44;200068146;METAIRIES SAINT QUIRIN;270;NA;NA
COMMUNE_0000000009750753;63400;63;84;200071199;SAINT SYLVESTRE PRAGOULIN;1077;14;1322
COMMUNE_0000000009728245;62346;62;32;200069672;FORTEL EN ARTOIS;212;1;991
COMMUNE_0000000009747790;79141;79;75;200041416;IRAIS;206;NA;NA
COMMUNE_0000000009746259;58266;58;27;200067692;SAINT REVERIEN;162;3;662
COMMUNE_0000000009747638;39127;39;27;200071595;CHAUSSENANS;96;1;1963
COMMUNE_0000000009730912;8411;8;44;240800862;SEMUY;90;NA;NA
COMMUNE_0000000009738265;55100;55;44;200066157;CHAMPOUGNY;93;1;1027
COMMUNE_0000000009760294;64044;64;75;200067239;ARGET;78;NA;NA
COMMUNE_0000000009733526;60090;60;32;246000707;BOUCONVILLERS;385;4;2292
COMMUNE_0000000009745513;44213;44;52;244400552;LOIREAUXENCE;7540;107;1365
COMMUNE_0000000009735326;57520;57;44;245701206;OBRECK;38;NA;NA
COMMUNE_0000000009730699;60588;60;32;246000848;SAINT MAUR;384;6;1890
COMMUNE_0000000009760967;31299;31;76;200068815;LHERM;3630;23;2010
COMMUNE_0000000009735866;54060;54;44;200041515;BELLEVILLE;1432;16;1525
COMMUNE_0000000009763358;2B007;2B;94;200073138;ALBERTACCE;197;NA;NA
COMMUNE_0000000009756995;33072;33;75;200044394;BRANNENS;237;3;2041
COMMUNE_0000000009739422;53132;53;52;245300389;LEVARE;303;7;915
COMMUNE_0000000009755411;33293;33;75;243301249;MONTUSSAN;3136;32;2527
COMMUNE_0000000009746662;44178;44;52;200071546;SAINT MARS DE COUTAIS;2630;28;1983
COMMUNE_0000000009748330;71390;71;27;247100290;SAINT BERAIN SOUS SANVIGNES;1097;6;1074
COMMUNE_0000000009760961;31256;31;76;200068807;LABRUYERE DORSA;277;1;2061
COMMUNE_0000000009731161;76296;76;28;200084952;GAINNEVILLE;2592;21;2045
COMMUNE_0000000009732576;60211;60;32;246000707;ERAGNY SUR EPTE;619;6;1859
COMMUNE_0000000009728053;62372;62;32;200069482;GIVENCHY LE NOBLE;151;1;1280
COMMUNE_0000000009742613;41060;41;24;244100293;CORMENON;694;8;888
COMMUNE_0000000009757618;30266;30;76;200035129;SAINT JEAN DE MARUEJOLS ET AVEJAN;954;22;2269
COMMUNE_0000000009747797;79049;79;75;200040244;BRESSUIRE;19499;190;1261
COMMUNE_0000000009732846;57511;57;44;200039949;NORROY LE VENEUR;1018;NA;NA
COMMUNE_0000000009756511;47235;47;75;244700464;SAINT COLOMB DE LAUZUN;480;6;2000
COMMUNE_0000000009730404;76461;76;28;200070068;NEUFBOSC;398;1;2011
COMMUNE_0000000009754692;15101;15;84;200066637;LAVEISSIERE;534;8;2409
COMMUNE_0000000009729733;80291;80;32;248000531;ESTREES SUR NOYE;274;2;1660
COMMUNE_0000000009758264;4187;4;93;200068625;SAINT LIONS;52;NA;NA
COMMUNE_0000000009748794;86114;86;75;200069854;JARDRES;1262;6;1575
COMMUNE_0000000009742441;70290;70;27;200041721;JASNEY;248;2;754
COMMUNE_0000000009738364;77384;77;11;200059228;REAU;1814;18;3293
COMMUNE_0000000009733494;60346;60;32;246000764;LAMORLAYE;8918;142;3400
COMMUNE_0000000009733936;2085;2;32;200072031;BEZU SAINT GERMAIN;1063;9;1656
COMMUNE_0000000009727177;59615;59;32;200040947;VIEUX BERQUIN;2512;24;1745
COMMUNE_0000000009749960;1177;1;84;200071751;GRAND CORENT;174;1;1223
COMMUNE_0000000009727820;59390;59;32;245901152;MASNY;4132;17;1210
COMMUNE_0000000009736165;61316;61;28;200068450;OMMOY;128;NA;NA
COMMUNE_0000000009751067;23051;23;75;200067189;CHAPELLE SAINT MARTIAL;96;1;482
COMMUNE_0000000009747657;39124;39;27;200069615;CHAUMERGY;487;2;985
COMMUNE_0000000009737263;67226;67;44;200034635;ITTENHEIM;2125;NA;NA
COMMUNE_0000000009729679;80410;80;32;200070985;HAM;4640;61;1013
COMMUNE_0000000009740327;68147;68;44;246800577;HUNAWIHR;603;NA;NA
COMMUNE_0000000009751038;63408;63;84;200072080;SAURET BESSERVE;168;NA;NA
COMMUNE_0000000009761868;83129;83;93;248300543;SIX FOURS LES PLAGES;33250;694;4283
COMMUNE_0000000009747921;71347;71;27;247100290;PERREUIL;547;9;1200
COMMUNE_0000000009758823;81283;81;76;200066124;SENOUILLAC;1102;10;1918
COMMUNE_0000000009751225;69047;69;84;200040574;CHARNAY;1062;7;2743
COMMUNE_0000000009744876;37276;37;24;243700499;VILLEDOMER;1384;11;1434
COMMUNE_0000000009739843;35243;35;53;200072452;ROMAGNE;2376;23;1431
COMMUNE_0000000009731556;54015;54;44;200070290;ANDERNY;254;1;759
COMMUNE_0000000009735799;57064;57;44;245700950;BERLING;280;NA;NA
COMMUNE_0000000009761042;64111;64;75;200072106;BENTAYOU SEREE;109;NA;NA
COMMUNE_0000000009735328;57166;57;44;245701206;DALHAIN;112;NA;NA
COMMUNE_0000000009744675;25586;25;27;200065647;VANDONCOURT;837;1;2001
COMMUNE_0000000009745343;21571;21;27;200070902;SAINT SAUVEUR;252;NA;NA
COMMUNE_0000000009757178;47118;47;75;244701405;HAUTESVIGNES;173;2;1440
COMMUNE_0000000009731112;76517;76;28;200070449;QUINCAMPOIX;2947;21;2146
COMMUNE_0000000009760729;32308;32;76;243200599;PEBEES;99;1;1527
COMMUNE_0000000009739714;77494;77;11;247700032;VERNOU LA CELLE SUR SEINE;2684;37;2219
COMMUNE_0000000009730441;76253;76;28;200069847;ETOUTTEVILLE;801;11;1611
COMMUNE_0000000009748901;71195;71;27;200069698;FARGES LES MACON;216;2;1496
COMMUNE_0000000009749642;23120;23;75;200067544;MALLERET BOUSSAC;199;2;790
COMMUNE_0000000009745732;18047;18;24;200000933;CHAPELLE D ANGILLON;636;3;666
COMMUNE_0000000009749690;79355;79;75;200041317;VOUILLE;3283;49;1562
COMMUNE_0000000009752153;16393;16;75;200072023;VARS;2067;25;1120
COMMUNE_0000000009761870;83090;83;93;248300543;OLLIOULES;13563;55;3670
COMMUNE_0000000009739719;77463;77;11;247700032;THOMERY;3493;70;2890
COMMUNE_0000000009728571;80171;80;32;200070993;CAOURS;603;9;1652
COMMUNE_0000000009742573;45066;45;24;200067676;CHAILLY EN GATINAIS;693;13;1535
COMMUNE_0000000009734570;78391;78;11;200059889;MERICOURT;419;7;2536
COMMUNE_0000000009754089;19227;19;75;241927201;SAINT MEXANT;1309;11;1243
COMMUNE_0000000009752038;42065;42;84;200065894;CIVENS;1368;6;1841
COMMUNE_0000000009741889;89425;89;27;200067304;TURNY;696;5;1389
COMMUNE_0000000009758246;6086;6;93;240600551;MOULINET;281;2;1553
COMMUNE_0000000009757785;30256;30;76;200034692;SAINT GERVAIS;707;4;1333
COMMUNE_0000000009740244;53219;53;52;200055887;SAINT GEORGES BUTTAVENT;1432;19;942
COMMUNE_0000000009761732;31349;31;76;200068815;MONDAVEZAN;907;6;1260
COMMUNE_0000000009749900;79298;79;75;200041317;SAINT SYMPHORIEN;1902;21;1342
COMMUNE_0000000009731970;55428;55;44;200066173;REVILLE AUX BOIS;118;NA;NA
COMMUNE_0000000009758992;30193;30;76;243000296;PARIGNARGUES;635;8;1706
COMMUNE_0000000009749736;1152;1;84;200042935;ECHALLON;760;7;1727
COMMUNE_0000000009747520;18289;18;24;241800374;VORNAY;595;8;1275
COMMUNE_0000000009735885;55303;55;44;200034874;LOUPMONT;77;1;493
COMMUNE_0000000009737961;78128;78;11;200073344;CERNAY LA VILLE;1589;21;3389
COMMUNE_0000000009755565;24074;24;75;200040830;CALVIAC EN PERIGORD;502;6;1472
COMMUNE_0000002200276574;50025;50;28;200069425;AVRANCHES;10068;91;1610
COMMUNE_0000000009747805;85090;85;52;248500464;SEVREMONT;6507;65;1381
COMMUNE_0000000009740911;77370;77;11;200023919;POLIGNY;807;12;1763
